route_id,stop_id,stop_name,next_stop
109,2,SECRETARIAT,CHEPAUK
109,3,CHEPAUK,Q.M.C
109,4,Q.M.C,FORESHORE ESTATE
109,5,FORESHORE ESTATE,A.M.S.HOSPITAL
109,6,A.M.S.HOSPITAL,ADYAR O.T.
109,7,ADYAR O.T.,ADYAR DEPOT
109,8,ADYAR DEPOT,THIRUVANMIYUR
109,9,THIRUVANMIYUR,KOTTIVAKKAM
109,10,KOTTIVAKKAM,PALAVAKKAM
109,11,PALAVAKKAM,NEELANKARAI
109,12,NEELANKARAI,VETTUVANKENI
109,13,VETTUVANKENI,CHOLA MANDAL
109,14,CHOLA MANDAL,V.G.P.
109,15,V.G.P.,PANAIYUR
109,16,PANAIYUR,UTHANDI VILLAGE
109,17,UTHANDI VILLAGE,KANATHUR
109,18,KANATHUR,NATURE CARE HOSPITAL
109,19,NATURE CARE HOSPITAL,MUTTUKKADU
109,20,MUTTUKKADU,MUTTUKKADU BOAT YARD
109,21,MUTTUKKADU BOAT YARD,KOVALAM
109,22,KOVALAM,109
109C,1,THIRUVANMIYUR,KOTTIVAKKAM
109C,2,KOTTIVAKKAM,PALAVAKKAM
109C,3,PALAVAKKAM,NEELANKARAI
109C,4,NEELANKARAI,VETTUVANKENI
109C,5,VETTUVANKENI,CHOLA MANDAL
109C,6,CHOLA MANDAL,V.G.P.
109C,7,V.G.P.,PANAIYUR
109C,8,PANAIYUR,UTHANDI VILLAGE
109C,9,UTHANDI VILLAGE,KANATHUR
109C,10,KANATHUR,NATURE CARE HOSPITAL
109C,11,NATURE CARE HOSPITAL,MUTTUKKADU
109C,12,MUTTUKKADU,MUTTUKKADU BOAT YARD
109C,13,MUTTUKKADU BOAT YARD,KOVALAM
109C,14,KOVALAM,109C
109CT,1,ADYAR B.S.,ADYAR DEPOT
109CT,2,ADYAR DEPOT,THIRUVANMIYUR
109CT,3,THIRUVANMIYUR,KOTTIVAKKAM
109CT,4,KOTTIVAKKAM,PALAVAKKAM
109CT,5,PALAVAKKAM,NEELANKARAI
109CT,6,NEELANKARAI,VETTUVANKENI
109CT,7,VETTUVANKENI,CHOLA MANDAL
109CT,8,CHOLA MANDAL,V.G.P.
109CT,9,V.G.P.,PANAIYUR
109CT,10,PANAIYUR,UTHANDI VILLAGE
109CT,11,UTHANDI VILLAGE,KANATHUR
109CT,12,KANATHUR,NATURE CARE HOSPITAL
109CT,13,NATURE CARE HOSPITAL,MUTTUKKADU
109CT,14,MUTTUKKADU,MUTTUKKADU BOAT YARD
109CT,15,MUTTUKKADU BOAT YARD,KOVALAM
109CT,16,KOVALAM,109CT
109T,1,THIRUVOTRIYUR,THRUVOTRIYUR TEMPLE
109T,2,THRUVOTRIYUR TEMPLE,THANGAL
109T,3,THANGAL,ANNA NAGAR
109T,4,ANNA NAGAR,ROYAPURAM P.S
109T,5,ROYAPURAM P.S,CLIVE BATTERY
109T,6,CLIVE BATTERY,PARRYS
109T,7,PARRYS,SECRETARIAT
109T,8,SECRETARIAT,CHEPAUK
109T,9,CHEPAUK,Q.M.C
109T,10,Q.M.C,FORESHORE ESTATE
109T,11,FORESHORE ESTATE,A.M.S.HOSPITAL
109T,12,A.M.S.HOSPITAL,ADYAR O.T.
109T,13,ADYAR O.T.,ADYAR DEPOT
109T,14,ADYAR DEPOT,THIRUVANMIYUR
109T,15,THIRUVANMIYUR,KOTTIVAKKAM
109T,16,KOTTIVAKKAM,PALAVAKKAM
109T,17,PALAVAKKAM,NEELANKARAI
109T,18,NEELANKARAI,VETTUVANKENI
109T,19,VETTUVANKENI,CHOLA MANDAL
109T,20,CHOLA MANDAL,V.G.P.
109T,21,V.G.P.,PANAIYUR
109T,22,PANAIYUR,UTHANDI VILLAGE
109T,23,UTHANDI VILLAGE,KANATHUR
109T,24,KANATHUR,NATURE CARE HOSPITAL
109T,25,NATURE CARE HOSPITAL,MUTTUKKADU
109T,26,MUTTUKKADU,MUTTUKKADU BOAT YARD
109T,27,MUTTUKKADU BOAT YARD,KOVALAM
109T,28,KOVALAM,109T
109X,1,BROADWAY,SECRETARIAT
109X,2,SECRETARIAT,CHEPAUK
109X,3,CHEPAUK,Q.M.ARTS COLLEGE
109X,4,Q.M.ARTS COLLEGE,FORESHORE ESTATE
109X,5,FORESHORE ESTATE,A.M.S.HOSPITAL
109X,6,A.M.S.HOSPITAL,ADYAR O.T.
109X,7,ADYAR O.T.,ADYAR DEPOT
109X,8,ADYAR DEPOT,THIRUVANMIYUR
109X,9,THIRUVANMIYUR,KOTTIVAKKAM
109X,10,KOTTIVAKKAM,PALAVAKKAM
109X,11,PALAVAKKAM,NEELANKARAI
109X,12,NEELANKARAI,VETTUVANKENI
109X,13,VETTUVANKENI,CHOLA MANDAL
109X,14,CHOLA MANDAL,V.G.P.
109X,15,V.G.P.,PANAIYUR
109X,16,PANAIYUR,UTHANDI VILLAGE
109X,17,UTHANDI VILLAGE,KANATHUR
109X,18,KANATHUR,NATURE CARE HOSPITAL
109X,19,NATURE CARE HOSPITAL,MUTTUKKADU
109X,20,MUTTUKKADU,MUTTUKKADU BOAT YARD
109X,21,MUTTUKKADU BOAT YARD,KOVALAM
109X,22,KOVALAM,SALT OFFICE
109X,23,SALT OFFICE,KELAMBAKKAM
109X,24,KELAMBAKKAM,CHENGAMMAL RD. JN.
109X,25,CHENGAMMAL RD. JN.,KOMAN NAGAR RD JN.
109X,26,KOMAN NAGAR RD JN.,KALAVAKKAM TEA STALL
109X,27,KALAVAKKAM TEA STALL,THIRUPORUR
109X,28,THIRUPORUR,109X
10A,1,TOLLGATE,TONDAIAYRPET
10A,2,TONDAIAYRPET,KALMANDAPAM P.S.
10A,3,KALMANDAPAM P.S.,CLIVE BATTERY
10A,4,CLIVE BATTERY,PARRYS\BROADWAY
10A,5,PARRYS\BROADWAY,M.G.R.CENTRAL
10A,6,M.G.R.CENTRAL,EGMORE
10A,7,EGMORE,MATERNITY HOSPITAL
10A,8,MATERNITY HOSPITAL,D.P.I
10A,9,D.P.I,STERLING RD./METROLOG. DEPT.
10A,10,STERLING RD./METROLOG. DEPT.,VIDYODAYA
10A,11,VIDYODAYA,PONDY BAZAAR/VIVEK & CO
10A,12,PONDY BAZAAR/VIVEK & CO,THIAGARAYA NAGAR
10A,13,THIAGARAYA NAGAR,SRINIVASA THEATER
10A,14,SRINIVASA THEATER,SAIDAPET WEST
10A,15,SAIDAPET WEST,10A
10E,1,BROADWAY,M.G.R.CENTRAL
10E,2,M.G.R.CENTRAL,EGMORE
10E,3,EGMORE,MATERNITY HOSPITAL
10E,4,MATERNITY HOSPITAL,D.P.I
10E,5,D.P.I,STERLING RD./METROLOG. DEPT.
10E,6,STERLING RD./METROLOG. DEPT.,VIDYODAYA
10E,7,VIDYODAYA,VIVEK & CO (KRISHNAN KOIL)
10E,8,VIVEK & CO (KRISHNAN KOIL),THIAGARAYA NAGAR
10E,9,THIAGARAYA NAGAR,SRINIVASA THEATER
10E,10,SRINIVASA THEATER,GOVT. GIRLS H.SC
10E,11,GOVT. GIRLS H.SC,JAFFARKHAN PET
10E,12,JAFFARKHAN PET,EKKATTUTHANGAL
10E,13,EKKATTUTHANGAL,10E
11,1,BROADWAY,M.G.R.CENTRAL
11,2,M.G.R.CENTRAL,P.OR & SONS
11,3,P.OR & SONS,T.V.S
11,4,T.V.S,D.M.S
11,5,D.M.S,PONDY BAZAAR
11,6,PONDY BAZAAR,THIAGARAYA NAGAR
11,7,THIAGARAYA NAGAR,11
111,1,THIRUVERKADU,VELAPPANCHAVADI
111,2,VELAPPANCHAVADI,VAANAGARAM
111,3,VAANAGARAM,MADURAVOYAL
111,4,MADURAVOYAL,NERKUNDRAM
111,5,NERKUNDRAM,KOYAMBEDU MARKET
111,6,KOYAMBEDU MARKET,KOYAMBEDU P.S
111,7,KOYAMBEDU P.S,M.M.D.A.COLONY RD.JN.
111,8,M.M.D.A.COLONY RD.JN.,JN OF III AND 1ST AVE
111,9,JN OF III AND 1ST AVE,JAFFARKHAN PET
111,10,JAFFARKHAN PET,CIPET
111,11,CIPET,ST THOMAS MOUNT PO
111,12,ST THOMAS MOUNT PO,MEENAMABAKKAM OLD AIRPORT
111,13,MEENAMABAKKAM OLD AIRPORT,THIRUSOOLAM NATIONAL AIRPORT
111,14,THIRUSOOLAM NATIONAL AIRPORT,PALLAVARAM
111,15,PALLAVARAM,CHROMEPET
111,16,CHROMEPET,T.B.SANATORIUM
111,17,T.B.SANATORIUM,TAMBARAM
111,18,TAMBARAM,111
111ET,1,THIRUVERKADU,VELAPPANCHAVADI
111ET,2,VELAPPANCHAVADI,VAANAGARAM
111ET,3,VAANAGARAM,MADURAVOYAL
111ET,4,MADURAVOYAL,NERKUNDRAM
111ET,5,NERKUNDRAM,KOYAMBEDU MARKET
111ET,6,KOYAMBEDU MARKET,KOYAMBEDU P.S
111ET,7,KOYAMBEDU P.S,M.M.D.A.COLONY RD.JN.
111ET,8,M.M.D.A.COLONY RD.JN.,JN OF III AND 1ST AVE
111ET,9,JN OF III AND 1ST AVE,JAFFARKHAN PET
111ET,10,JAFFARKHAN PET,CIPET
111ET,11,CIPET,ST THOMAS MOUNT PO
111ET,12,ST THOMAS MOUNT PO,MEENAMABAKKAM OLD AIRPORT
111ET,13,MEENAMABAKKAM OLD AIRPORT,THIRUSOOLAM NATIONAL AIRPORT
111ET,14,THIRUSOOLAM NATIONAL AIRPORT,PALLAVARAM
111ET,15,PALLAVARAM,CHROMEPET
111ET,16,CHROMEPET,T.B.SANATORIUM
111ET,17,T.B.SANATORIUM,TAMBARAM
111ET,18,TAMBARAM,IRUMBULIYUR
111ET,19,IRUMBULIYUR,PERUNGALATHUR
111ET,20,PERUNGALATHUR,VANDALUR GATE
111ET,21,VANDALUR GATE,VANDALUR ZOO
111ET,22,VANDALUR ZOO,KILAMBAKKAM B.S.
111ET,23,KILAMBAKKAM B.S.,111ET
113,1,REDHILLS,AAYURVEDA ASHRAMAM
113,2,AAYURVEDA ASHRAMAM,KAVANGARAI
113,3,KAVANGARAI,KATHIRVEDU
113,4,KATHIRVEDU,VINAYAGAPURAM
113,5,VINAYAGAPURAM,MALLIGAI NAGAR AVE
113,6,MALLIGAI NAGAR AVE,WATER PIPE THATHANKUPPAM
113,7,WATER PIPE THATHANKUPPAM,WEELS INDIA RD.JN.
113,8,WEELS INDIA RD.JN.,THIRUMANGALAM
113,9,THIRUMANGALAM,KOYAMBEDU SCHOOL
113,10,KOYAMBEDU SCHOOL,M.M.D.A.COLONY RD.JN.
113,11,M.M.D.A.COLONY RD.JN.,JN OF III AND 1ST AVE
113,12,JN OF III AND 1ST AVE,JAFFARKHAN PET
113,13,JAFFARKHAN PET,CIPET
113,14,CIPET,GUINDY TVK ESTATE
113,15,GUINDY TVK ESTATE,113
114,1,REDHILLS,AAYURVEDA ASHRAMAM
114,2,AAYURVEDA ASHRAMAM,KAVANGARAI
114,3,KAVANGARAI,CYCLE SHOP
114,4,CYCLE SHOP,BUS BAY-17TH KM
114,5,BUS BAY-17TH KM,MALLIGAI NAGAR AVE
114,6,MALLIGAI NAGAR AVE,WATER PIPE THATHANKUPPAM
114,7,WATER PIPE THATHANKUPPAM,WEELS INDIA RD.JN.
114,8,WEELS INDIA RD.JN.,THIRUMANGALAM
114,9,THIRUMANGALAM,KOYAMBEDU SCHOOL
114,10,KOYAMBEDU SCHOOL,M.G.R.KOYAMBEDU
114,11,M.G.R.KOYAMBEDU,114
114A,1,REDHILLS,AAYURVEDA ASHRAMAM
114A,2,AAYURVEDA ASHRAMAM,KAVANGARAI
114A,3,KAVANGARAI,CYCLE SHOP
114A,4,CYCLE SHOP,BUS BAY-17TH KM
114A,5,BUS BAY-17TH KM,MALLIGAI NAGAR AVE
114A,6,MALLIGAI NAGAR AVE,SRINIVASA NAGAR
114A,7,SRINIVASA NAGAR,VILLIVAKKAM
114A,8,VILLIVAKKAM,KAMABAR ARANGAM
114A,9,KAMABAR ARANGAM,AYANAVARAM B.S.
114A,10,AYANAVARAM B.S.,114A
114C,1,M.G.R.KOYAMBEDU,KOYAMBEDU SCHOOL
114C,2,KOYAMBEDU SCHOOL,THIRUMANGALAM
114C,3,THIRUMANGALAM,WEELS INDIA RD.JN.
114C,4,WEELS INDIA RD.JN.,WATER PIPE THATHANKUPPAM
114C,5,WATER PIPE THATHANKUPPAM,MALLIGAI NAGAR AVE
114C,6,MALLIGAI NAGAR AVE,BUS BAY-17TH KM
114C,7,BUS BAY-17TH KM,CYCLE SHOP
114C,8,CYCLE SHOP,KAVANGARAI
114C,9,KAVANGARAI,AAYURVEDA ASHRAMAM
114C,10,AAYURVEDA ASHRAMAM,REDHILLS
114C,11,REDHILLS,PAMMADU KULAM RD.JN.
114C,12,PAMMADU KULAM RD.JN.,ALAMADHI OLD
114C,13,ALAMADHI OLD,DRY CATTLLE FORM
114C,14,DRY CATTLLE FORM,ALAMADHI
114C,15,ALAMADHI,AMBEDKAR NAGAR
114C,16,AMBEDKAR NAGAR,POOCHIATHIPEDU
114C,17,POOCHIATHIPEDU,GURUVOYAL KARANIBATTAI
114C,18,GURUVOYAL KARANIBATTAI,GURUVOYAL VILLAGE
114C,19,GURUVOYAL VILLAGE,SETHUPAKKAM
114C,20,SETHUPAKKAM,AGARAM KANDIGAI
114C,21,AGARAM KANDIGAI,TAMARAPAKKAM KOOT RD
114C,22,TAMARAPAKKAM KOOT RD,114C
114CCT,1,M.G.R.KOYAMBEDU,KOYAMBEDU SCHOOL
114CCT,2,KOYAMBEDU SCHOOL,THIRUMANGALAM
114CCT,3,THIRUMANGALAM,WEELS INDIA RD.JN.
114CCT,4,WEELS INDIA RD.JN.,WATER PIPE THATHANKUPPAM
114CCT,5,WATER PIPE THATHANKUPPAM,MALLIGAI NAGAR AVE
114CCT,6,MALLIGAI NAGAR AVE,BUS BAY-17TH KM
114CCT,7,BUS BAY-17TH KM,CYCLE SHOP
114CCT,8,CYCLE SHOP,KAVANGARAI
114CCT,9,KAVANGARAI,AAYURVEDA ASHRAMAM
114CCT,10,AAYURVEDA ASHRAMAM,REDHILLS
114CCT,11,REDHILLS,AZHINJIVAKKAM RD.JN.
114CCT,12,AZHINJIVAKKAM RD.JN.,KUMMANUR
114CCT,13,KUMMANUR,BUDUR
114CCT,14,BUDUR,ARUMANDAI RD.JN.
114CCT,15,ARUMANDAI RD.JN.,PUDUKUPPAM
114CCT,16,PUDUKUPPAM,GNAYARU
114CCT,17,GNAYARU,114CCT
114D,1,ARANI,AGARAM
114D,2,AGARAM,CHINNAMBEDU VILLAGE
114D,3,CHINNAMBEDU VILLAGE,CHINAMBEDU COLONY
114D,4,CHINAMBEDU COLONY,NEW ROAD
114D,5,NEW ROAD,THATCHUR ROAD JN
114D,6,THATCHUR ROAD JN,PANJETTI
114D,7,PANJETTI,PERIYAPALAYAM RD JN.
114D,8,PERIYAPALAYAM RD JN.,KARANODAI
114D,9,KARANODAI,SHOLAVARAM
114D,10,SHOLAVARAM,SEMILIVARAM
114D,11,SEMILIVARAM,PADIYANALLUR
114D,12,PADIYANALLUR,REDHILLS
114D,13,REDHILLS,AAYURVEDA ASHRAMAM
114D,14,AAYURVEDA ASHRAMAM,KAVANGARAI
114D,15,KAVANGARAI,CYCLE SHOP
114D,16,CYCLE SHOP,BUS BAY-17TH KM
114D,17,BUS BAY-17TH KM,MALLIGAI NAGAR AVE
114D,18,MALLIGAI NAGAR AVE,WATER PIPE THATHANKUPPAM
114D,19,WATER PIPE THATHANKUPPAM,WEELS INDIA RD.JN.
114D,20,WEELS INDIA RD.JN.,THIRUMANGALAM
114D,21,THIRUMANGALAM,KOYAMBEDU SCHOOL
114D,22,KOYAMBEDU SCHOOL,M.G.R.KOYAMBEDU
114D,23,M.G.R.KOYAMBEDU,114D
114E,1,KOYAMBEDU MARKET,KOYAMBEDU P.S
114E,2,KOYAMBEDU P.S,KOYAMBEDU SCHOOL
114E,3,KOYAMBEDU SCHOOL,THIRUMANGALAM
114E,4,THIRUMANGALAM,WEELS INDIA RD.JN.
114E,5,WEELS INDIA RD.JN.,WATER PIPE THATHANKUPPAM
114E,6,WATER PIPE THATHANKUPPAM,MALLIGAI NAGAR AVE
114E,7,MALLIGAI NAGAR AVE,BUS BAY-17TH KM
114E,8,BUS BAY-17TH KM,CYCLE SHOP
114E,9,CYCLE SHOP,KAVANGARAI
114E,10,KAVANGARAI,AAYURVEDA ASHRAMAM
114E,11,AAYURVEDA ASHRAMAM,REDHILLS
114E,12,REDHILLS,PADIYANALLUR
114E,13,PADIYANALLUR,SEMILIVARAM
114E,14,SEMILIVARAM,SHOLAVARAM
114E,15,SHOLAVARAM,KARANODAI
114E,16,KARANODAI,ATHUR
114E,17,ATHUR,OLD&NEW ERUMAI VETTI PALAYAM
114E,18,OLD&NEW ERUMAI VETTI PALAYAM,OLD ERUMAI VETTI PALAYAM
114E,19,OLD ERUMAI VETTI PALAYAM,NEW ERUMAIVETTIPALAYAM
114E,20,NEW ERUMAIVETTIPALAYAM,114E
114ET,1,MAHINDRA IND.PARK,KUTHAMKULAM
114ET,2,KUTHAMKULAM,PERUVOYAL
114ET,3,PERUVOYAL,PUDUVOYAL
114ET,4,PUDUVOYAL,NEW ROAD
114ET,5,NEW ROAD,THATCHUR ROAD JN
114ET,6,THATCHUR ROAD JN,PANJETTI
114ET,7,PANJETTI,PERIYAPALAYAM RD JN.
114ET,8,PERIYAPALAYAM RD JN.,KARANODAI
114ET,9,KARANODAI,SHOLAVARAM
114ET,10,SHOLAVARAM,SEMILIVARAM
114ET,11,SEMILIVARAM,PADIYANALLUR
114ET,12,PADIYANALLUR,REDHILLS
114ET,13,REDHILLS,AAYURVEDA ASHRAMAM
114ET,14,AAYURVEDA ASHRAMAM,KAVANGARAI
114ET,15,KAVANGARAI,CYCLE SHOP
114ET,16,CYCLE SHOP,BUS BAY-17TH KM
114ET,17,BUS BAY-17TH KM,MALLIGAI NAGAR AVE
114ET,18,MALLIGAI NAGAR AVE,WATER PIPE THATHANKUPPAM
114ET,19,WATER PIPE THATHANKUPPAM,WEELS INDIA RD.JN.
114ET,20,WEELS INDIA RD.JN.,THIRUMANGALAM
114ET,21,THIRUMANGALAM,KOYAMBEDU SCHOOL
114ET,22,KOYAMBEDU SCHOOL,M.G.R.KOYAMBEDU
114ET,23,M.G.R.KOYAMBEDU,114ET
114G,1,M.G.R.KOYAMBEDU,KOYAMBEDU SCHOOL
114G,2,KOYAMBEDU SCHOOL,THIRUMANGALAM
114G,3,THIRUMANGALAM,WEELS INDIA RD.JN.
114G,4,WEELS INDIA RD.JN.,WATER PIPE THATHANKUPPAM
114G,5,WATER PIPE THATHANKUPPAM,MALLIGAI NAGAR AVE
114G,6,MALLIGAI NAGAR AVE,BUS BAY-17TH KM
114G,7,BUS BAY-17TH KM,MADHAVARAM
114G,8,MADHAVARAM,MOOLAKADAI
114G,9,MOOLAKADAI,MADHAVARAM POST BOX
114G,10,MADHAVARAM POST BOX,MADHAVARAM VILLAGE
114G,11,MADHAVARAM VILLAGE,"MATHUR RD. JN.,"
114G,12,"MATHUR RD. JN.,",VADAPERUMBAKKAM
114G,13,VADAPERUMBAKKAM,GRAND LINE
114G,14,GRAND LINE,REDHILLS
114G,15,REDHILLS,PADIYANALLUR
114G,16,PADIYANALLUR,SEMILIVARAM
114G,17,SEMILIVARAM,SHOLAVARAM
114G,18,SHOLAVARAM,SHOZHIPALAYAM
114G,19,SHOZHIPALAYAM,ORAKKADU
114G,20,ORAKKADU,BUDUR
114G,21,BUDUR,ARUMANDAI RD.JN.
114G,22,ARUMANDAI RD.JN.,PUDUKUPPAM
114G,23,PUDUKUPPAM,GNAYARU
114G,24,GNAYARU,114G
114P,1,PADIYANALLUR,REDHILLS
114P,2,REDHILLS,AAYURVEDA ASHRAMAM
114P,3,AAYURVEDA ASHRAMAM,KAVANGARAI
114P,4,KAVANGARAI,CYCLE SHOP
114P,5,CYCLE SHOP,BUS BAY-17TH KM
114P,6,BUS BAY-17TH KM,MALLIGAI NAGAR AVE
114P,7,MALLIGAI NAGAR AVE,WATER PIPE THATHANKUPPAM
114P,8,WATER PIPE THATHANKUPPAM,WEELS INDIA RD.JN.
114P,9,WEELS INDIA RD.JN.,THIRUMANGALAM
114P,10,THIRUMANGALAM,KOYAMBEDU SCHOOL
114P,11,KOYAMBEDU SCHOOL,M.G.R.KOYAMBEDU
114P,12,M.G.R.KOYAMBEDU,114P
114S,1,SEEMAVARAM,CHINNAMADIYOOR
114S,2,CHINNAMADIYOOR,THANDAVARAYAN PALAYAM
114S,3,THANDAVARAYAN PALAYAM,KANNIAMPALAYAM
114S,4,KANNIAMPALAYAM,PUDUKUPPAM
114S,5,PUDUKUPPAM,NERKUNDRAM
114S,6,NERKUNDRAM,SOTHUPERMEDU
114S,7,SOTHUPERMEDU,KARANODAI SCHOOL
114S,8,KARANODAI SCHOOL,SHOLAVARAM P.S.
114S,9,SHOLAVARAM P.S.,SEMILIVARAM
114S,10,SEMILIVARAM,PADIYANALLUR
114S,11,PADIYANALLUR,REDHILLS
114S,12,REDHILLS,AAYURVEDA ASHRAMAM
114S,13,AAYURVEDA ASHRAMAM,KAVANGARAI
114S,14,KAVANGARAI,CYCLE SHOP
114S,15,CYCLE SHOP,BUS BAY-17TH KM
114S,16,BUS BAY-17TH KM,MALLIGAI NAGAR AVE
114S,17,MALLIGAI NAGAR AVE,WATER PIPE THATHANKUPPAM
114S,18,WATER PIPE THATHANKUPPAM,WEELS INDIA RD.JN.
114S,19,WEELS INDIA RD.JN.,THIRUMANGALAM
114S,20,THIRUMANGALAM,KOYAMBEDU SCHOOL
114S,21,KOYAMBEDU SCHOOL,KOYAMBEDU P.S
114S,22,KOYAMBEDU P.S,KOYAMBEDU MARKET
114S,23,KOYAMBEDU MARKET,114S
118,1,TAMBARAM,IRUMBULIYUR
118,2,IRUMBULIYUR,PERUNGALATHUR
118,3,PERUNGALATHUR,VANDALUR GATE
118,4,VANDALUR GATE,VANDALUR ZOO
118,5,VANDALUR ZOO,URAPAKKAM
118,6,URAPAKKAM,PALAKKA COMPANY
118,7,PALAKKA COMPANY,GUDUVANCHERY
118,8,GUDUVANCHERY,THAILAPURAM
118,9,THAILAPURAM,MARAIMALAI NAGAR
118,10,MARAIMALAI NAGAR,PAVENTHER SALAI
118,11,PAVENTHER SALAI,MARAIMALAI NAGAR I.E.
118,12,MARAIMALAI NAGAR I.E.,118
118ET,1,TAMBARAM,IRUMBULIYUR
118ET,2,IRUMBULIYUR,PERUNGALATHUR
118ET,3,PERUNGALATHUR,VANDALUR GATE
118ET,4,VANDALUR GATE,VANDALUR ZOO
118ET,5,VANDALUR ZOO,URAPAKKAM
118ET,6,URAPAKKAM,PALAKKA COMPANY
118ET,7,PALAKKA COMPANY,GUDUVANCHERY
118ET,8,GUDUVANCHERY,THAILAPURAM
118ET,9,THAILAPURAM,MARAIMALAI NAGAR
118ET,10,MARAIMALAI NAGAR,PAVENTHER SALAI
118ET,11,PAVENTHER SALAI,MARAIMALAI NAGAR P.S.JN.
118ET,12,MARAIMALAI NAGAR P.S.JN.,GUDALOOR TEA SHOP
118ET,13,GUDALOOR TEA SHOP,KARUNEELAM ROAD JN
118ET,14,KARUNEELAM ROAD JN,KADAMBUR
118ET,15,KADAMBUR,KALIVANTHAPATTU
118ET,16,KALIVANTHAPATTU,118ET
118G,1,TAMBARAM,IRUMBULIYUR
118G,2,IRUMBULIYUR,PERUNGALATHUR
118G,3,PERUNGALATHUR,VANDALUR GATE
118G,4,VANDALUR GATE,VANDALUR ZOO
118G,5,VANDALUR ZOO,URAPAKKAM
118G,6,URAPAKKAM,PALAKKA COMPANY
118G,7,PALAKKA COMPANY,GUDUVANCHERY
118G,8,GUDUVANCHERY,JN.OF MAMBAKKAM RD & ATANOORRD
118G,9,JN.OF MAMBAKKAM RD & ATANOORRD,KUTHANOOR ROAD JN.
118G,10,KUTHANOOR ROAD JN.,THIRUTHUVELI
118G,11,THIRUTHUVELI,KAVANOOR KOOT ROAD
118G,12,KAVANOOR KOOT ROAD,118G
118N,1,TAMBARAM,IRUMBULIYUR
118N,2,IRUMBULIYUR,PERUNGALATHUR
118N,3,PERUNGALATHUR,VANDALUR GATE
118N,4,VANDALUR GATE,VANDALUR ZOO
118N,5,VANDALUR ZOO,URAPAKKAM BRIDGE
118N,6,URAPAKKAM BRIDGE,ATHANOOR RD JN
118N,7,ATHANOOR RD JN,SETC QUARTERS
118N,8,SETC QUARTERS,MADAMBAKKAM RICE MILL
118N,9,MADAMBAKKAM RICE MILL,NEELAMANGALAM
118N,10,NEELAMANGALAM,118N
118P,1,TAMBARAM,IRUMBULIYUR
118P,2,IRUMBULIYUR,PERUNGALATHUR
118P,3,PERUNGALATHUR,VANDALUR GATE
118P,4,VANDALUR GATE,VANDALUR ZOO
118P,5,VANDALUR ZOO,URAPAKKAM
118P,6,URAPAKKAM,PALAKKA COMPANY
118P,7,PALAKKA COMPANY,GUDUVANCHERY
118P,8,GUDUVANCHERY,GOVINDARAJAPURAM
118P,9,GOVINDARAJAPURAM,PARAMESWARI NAGAR
118P,10,PARAMESWARI NAGAR,118P
118T,1,TAMBARAM,IRUMBULIYUR
118T,2,IRUMBULIYUR,PERUNGALATHUR
118T,3,PERUNGALATHUR,VANDALUR GATE
118T,4,VANDALUR GATE,VANDALUR ZOO
118T,5,VANDALUR ZOO,URAPAKKAM
118T,6,URAPAKKAM,PALAKKA COMPANY
118T,7,PALAKKA COMPANY,GUDUVANCHERY
118T,8,GUDUVANCHERY,GOVINDARAJAPURAM
118T,9,GOVINDARAJAPURAM,PERUMATTU NALLUR
118T,10,PERUMATTU NALLUR,DHARGAS NAGAR
118T,11,DHARGAS NAGAR,118T
119,1,GUINDY TVK ESTATE,CONCORDE
119,2,CONCORDE,JN.OF RACE COURSE RD
119,3,JN.OF RACE COURSE RD,GURUNANAK COLLEGE
119,4,GURUNANAK COLLEGE,VELACHERY
119,5,VELACHERY,I.R.T. RD.JN.
119,6,I.R.T. RD.JN.,SRP TOOLS
119,7,SRP TOOLS,KANDANCHAVADI
119,8,KANDANCHAVADI,THORAPPAKKAM TEA SHOP
119,9,THORAPPAKKAM TEA SHOP,MOOTAKARAN CHAVADI
119,10,MOOTAKARAN CHAVADI,KARAPAKKAM
119,11,KARAPAKKAM,SHOZHANGANALLUR P.U.OFFICE
119,12,SHOZHANGANALLUR P.U.OFFICE,KUMARAN NAGAR
119,13,KUMARAN NAGAR,NUCLEUS COMPANY
119,14,NUCLEUS COMPANY,SEMMANCHERI S.C.B.
119,15,SEMMANCHERI S.C.B.,119
119G,1,GUINDY TVK ESTATE,CONCORDE
119G,2,CONCORDE,JN.OF RACE COURSE RD
119G,3,JN.OF RACE COURSE RD,GURUNANAK COLLEGE
119G,4,GURUNANAK COLLEGE,VIJAYA NAGAR
119G,5,VIJAYA NAGAR,I.R.T. RD.JN.
119G,6,I.R.T. RD.JN.,SRP TOOLS
119G,7,SRP TOOLS,KANDANCHAVADI
119G,8,KANDANCHAVADI,THORAPPAKKAM TEA SHOP
119G,9,THORAPPAKKAM TEA SHOP,MOOTAKARAN CHAVADI
119G,10,MOOTAKARAN CHAVADI,KARAPAKKAM
119G,11,KARAPAKKAM,SHOZHANGANALLUR P.U.OFFICE
119G,12,SHOZHANGANALLUR P.U.OFFICE,KUMARAN NAGAR
119G,13,KUMARAN NAGAR,NUCLEUS COMPANY
119G,14,NUCLEUS COMPANY,PERUMPAKKAM S.C.B.
119G,15,PERUMPAKKAM S.C.B.,119G
11G,1,BROADWAY,M.G.R.CENTRAL
11G,2,M.G.R.CENTRAL,P.OR & SONS
11G,3,P.OR & SONS,T.V.S
11G,4,T.V.S,D.M.S
11G,5,D.M.S,PONDY BAZAAR
